pair,month,minutes,hole,crossed_minutes,median_spread_pips,clock_ok,oracle_ok,included,bid_match,ask_match,triangulation_pips
EURUSD,2014-11,28898,False,0,0.3,True,True,True,,,
EURUSD,2014-12,31268,False,0,0.4,True,True,True,,,
EURUSD,2015-01,30259,False,0,0.4,True,True,True,,,
EURUSD,2015-02,28752,False,0,0.4,True,True,True,,,
EURUSD,2015-03,31833,False,0,0.4,True,True,True,,,
EURUSD,2015-04,31640,False,0,0.3,True,True,True,,,
EURUSD,2015-05,30188,False,0,0.3,True,True,True,,,
EURUSD,2015-06,31619,False,0,0.4,True,True,True,,,
EURUSD,2015-07,32887,False,0,0.4,True,True,True,,,
EURUSD,2015-08,30317,False,0,0.4,True,True,True,,,
EURUSD,2015-09,31609,False,0,0.4,True,True,True,,,
EURUSD,2015-10,31439,False,0,0.4,True,True,True,,,
EURUSD,2015-11,30339,False,0,0.4,True,True,True,,,
EURUSD,2015-12,31329,False,0,0.4,True,True,True,,,
EURUSD,2016-01,28905,False,0,0.4,True,True,True,,,
EURUSD,2016-02,30232,False,0,0.4,True,True,True,,,
EURUSD,2016-03,33086,False,0,0.4,True,True,True,,,
EURUSD,2016-04,30026,False,0,0.4,True,True,True,,,
EURUSD,2016-05,31791,False,0,0.3,True,True,True,,,
EURUSD,2016-06,31658,False,0,0.4,True,True,True,,,
EURUSD,2016-07,30155,False,0,0.5,True,True,True,,,
EURUSD,2016-08,33024,False,0,0.5,True,True,True,,,
EURUSD,2016-09,31386,False,0,0.5,True,True,True,0.9466,0.9523,
EURUSD,2016-10,30333,False,0,0.4,True,True,True,0.9605,0.9565,
EURUSD,2016-11,31584,False,0,0.4,True,True,True,0.9354,0.9392,
EURUSD,2016-12,30500,False,0,0.4,True,True,True,0.945,0.9332,
EURUSD,2017-01,31202,False,0,0.4,True,True,True,0.9269,0.9346,
EURUSD,2017-02,28779,False,0,0.4,True,True,True,0.9436,0.9666,
EURUSD,2017-03,32961,False,0,0.4,True,True,True,0.9727,0.9617,
EURUSD,2017-04,28924,False,0,0.4,True,True,True,0.9564,0.971,
EURUSD,2017-05,33053,False,0,0.4,True,True,True,0.9583,0.9691,
EURUSD,2017-06,31435,False,0,0.4,True,True,True,0.9561,0.9542,
EURUSD,2017-07,30373,False,0,0.4,True,True,True,0.9545,0.9644,
EURUSD,2017-08,33078,False,0,0.4,True,True,True,0.9564,0.9492,
EURUSD,2017-09,29972,False,0,0.4,True,True,True,0.942,0.938,
EURUSD,2017-10,31746,False,0,0.4,True,True,True,0.9528,0.9585,
EURUSD,2017-11,31522,False,0,0.3,True,True,True,0.9506,0.943,
EURUSD,2017-12,28591,False,0,0.3,True,True,True,0.9581,0.9497,
EURUSD,2018-01,31767,False,0,0.3,True,True,True,0.9357,0.9433,
EURUSD,2018-02,28751,False,0,0.4,True,True,True,0.9478,0.9395,
EURUSD,2018-03,31451,False,0,0.4,True,True,True,0.9429,0.9371,
EURUSD,2018-04,30255,False,0,0.4,True,True,True,0.9466,0.9506,
EURUSD,2018-05,33005,False,0,0.4,True,True,True,0.951,0.9601,
EURUSD,2018-06,30012,False,0,0.4,True,True,True,0.946,0.954,
EURUSD,2018-07,31780,False,0,0.4,True,True,True,0.9585,0.9604,
EURUSD,2018-08,32852,False,0,0.4,True,True,True,0.9617,0.9599,
EURUSD,2018-09,28900,False,0,0.4,True,True,True,0.9523,0.9461,
EURUSD,2018-10,33062,False,0,0.4,True,True,True,0.9601,0.9528,
EURUSD,2018-11,31419,False,0,0.4,True,True,True,0.958,0.9485,
GBPUSD,2014-11,28912,False,0,0.6,True,True,True,,,
GBPUSD,2014-12,31290,False,0,0.7,True,True,True,,,
GBPUSD,2015-01,30238,False,0,0.7,True,True,True,,,
GBPUSD,2015-02,28784,False,0,0.7,True,True,True,,,
GBPUSD,2015-03,31844,False,0,0.7,True,True,True,,,
GBPUSD,2015-04,31646,False,0,0.6,True,True,True,,,
GBPUSD,2015-05,30197,False,0,0.6,True,True,True,,,
GBPUSD,2015-06,31626,False,0,0.6,True,True,True,,,
GBPUSD,2015-07,32874,False,0,0.6,True,True,True,,,
GBPUSD,2015-08,30328,False,0,0.7,True,True,True,,,
GBPUSD,2015-09,31606,False,0,0.7,True,True,True,,,
GBPUSD,2015-10,31440,False,0,0.7,True,True,True,,,
GBPUSD,2015-11,30328,False,0,0.7,True,True,True,,,
GBPUSD,2015-12,31321,False,0,0.7,True,True,True,,,
GBPUSD,2016-01,28911,False,0,0.7,True,True,True,,,
GBPUSD,2016-02,30220,False,0,0.8,True,True,True,,,
GBPUSD,2016-03,33035,False,0,0.8,True,True,True,,,
GBPUSD,2016-04,30034,False,0,0.7,True,True,True,,,
GBPUSD,2016-05,31792,False,0,0.7,True,True,True,,,
GBPUSD,2016-06,31640,False,0,1.4,True,True,True,,,
GBPUSD,2016-07,30143,False,0,1.4,True,True,True,,,
GBPUSD,2016-08,32999,False,0,0.9,True,True,True,,,
GBPUSD,2016-09,31386,False,0,0.9,True,False,False,0.8855,0.8931,
GBPUSD,2016-10,30324,False,0,0.9,True,False,False,0.8656,0.8538,
GBPUSD,2016-11,31552,False,0,1.0,True,False,False,0.8631,0.8517,
GBPUSD,2016-12,30445,False,0,1.0,True,False,False,0.8232,0.8271,
GBPUSD,2017-01,31219,False,0,1.0,True,False,False,0.8846,0.8654,
GBPUSD,2017-02,28746,False,0,1.0,True,True,True,0.9144,0.9102,
GBPUSD,2017-03,32949,False,0,0.9,True,True,True,0.9053,0.9107,
GBPUSD,2017-04,28893,False,0,0.9,True,True,True,0.9212,0.9046,
GBPUSD,2017-05,33074,False,0,0.9,True,True,True,0.9183,0.9365,
GBPUSD,2017-06,31396,False,0,0.8,True,True,True,0.9294,0.916,
GBPUSD,2017-07,30272,False,0,0.8,True,True,True,0.9071,0.919,
GBPUSD,2017-08,32962,False,0,0.8,True,True,True,0.9238,0.922,
GBPUSD,2017-09,29951,False,0,0.8,True,False,False,0.918,0.898,
GBPUSD,2017-10,31719,False,0,0.8,True,True,True,0.9208,0.9283,
GBPUSD,2017-11,31519,False,0,0.8,True,True,True,0.903,0.9221,
GBPUSD,2017-12,28505,False,0,0.8,True,True,True,0.9099,0.9078,
GBPUSD,2018-01,31717,False,0,0.8,True,True,True,0.9376,0.9244,
GBPUSD,2018-02,28752,False,0,0.9,True,True,True,0.9061,0.9311,
GBPUSD,2018-03,31436,False,0,0.9,True,False,False,0.9086,0.899,
GBPUSD,2018-04,30245,False,0,0.9,True,True,True,0.9091,0.9111,
GBPUSD,2018-05,33000,False,0,0.9,True,False,False,0.8966,0.9002,
GBPUSD,2018-06,29939,False,0,0.8,True,True,True,0.916,0.922,
GBPUSD,2018-07,31781,False,0,0.9,True,True,True,0.9057,0.9057,
GBPUSD,2018-08,32831,False,0,0.9,True,True,True,0.9015,0.9215,
GBPUSD,2018-09,28847,False,0,0.9,True,True,True,0.9274,0.9004,
